version,interval,year,fname,url
psmv3,60,2005,nsrdb_psmv3_45_-119_60min_2005.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2005&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2006,nsrdb_psmv3_45_-119_30min_2006.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2006&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2006,nsrdb_psmv3_45_-119_60min_2006.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2006&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2007,nsrdb_psmv3_45_-119_30min_2007.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2007&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2007,nsrdb_psmv3_45_-119_60min_2007.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2007&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2008,nsrdb_psmv3_45_-119_30min_2008.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2008&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2008,nsrdb_psmv3_45_-119_60min_2008.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2008&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2009,nsrdb_psmv3_45_-119_30min_2009.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2009&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2009,nsrdb_psmv3_45_-119_60min_2009.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2009&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2010,nsrdb_psmv3_45_-119_30min_2010.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2010&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2010,nsrdb_psmv3_45_-119_60min_2010.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2010&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2011,nsrdb_psmv3_45_-119_30min_2011.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2011&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2011,nsrdb_psmv3_45_-119_60min_2011.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2011&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2012,nsrdb_psmv3_45_-119_30min_2012.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2012&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2012,nsrdb_psmv3_45_-119_60min_2012.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2012&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2013,nsrdb_psmv3_45_-119_30min_2013.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2013&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2013,nsrdb_psmv3_45_-119_60min_2013.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2013&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2014,nsrdb_psmv3_45_-119_30min_2014.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2014&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2014,nsrdb_psmv3_45_-119_60min_2014.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2014&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2015,nsrdb_psmv3_45_-119_30min_2015.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2015&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2015,nsrdb_psmv3_45_-119_60min_2015.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2015&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2016,nsrdb_psmv3_45_-119_30min_2016.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2016&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2016,nsrdb_psmv3_45_-119_60min_2016.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2016&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
psmv3,30,2017,nsrdb_psmv3_45_-119_30min_2017.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2017&wkt=POINT%28-119+45%29&interval=30&api_key=SAMAPIKEY&email=
psmv3,60,2017,nsrdb_psmv3_45_-119_60min_2017.csv,http://developer.nrel.gov/api/solar/nsrdb_psm3_download.csv?names=2017&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,tmy2,nsrdb_mts1_45_-119_60min_tmy2.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=tmy2&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1961,nsrdb_mts1_45_-119_60min_1961.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1961&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1962,nsrdb_mts1_45_-119_60min_1962.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1962&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1963,nsrdb_mts1_45_-119_60min_1963.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1963&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1964,nsrdb_mts1_45_-119_60min_1964.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1964&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1965,nsrdb_mts1_45_-119_60min_1965.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1965&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1966,nsrdb_mts1_45_-119_60min_1966.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1966&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1967,nsrdb_mts1_45_-119_60min_1967.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1967&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1968,nsrdb_mts1_45_-119_60min_1968.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1968&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1969,nsrdb_mts1_45_-119_60min_1969.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1969&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1970,nsrdb_mts1_45_-119_60min_1970.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1970&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1971,nsrdb_mts1_45_-119_60min_1971.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1971&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1972,nsrdb_mts1_45_-119_60min_1972.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1972&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1973,nsrdb_mts1_45_-119_60min_1973.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1973&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1974,nsrdb_mts1_45_-119_60min_1974.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1974&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1975,nsrdb_mts1_45_-119_60min_1975.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1975&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1976,nsrdb_mts1_45_-119_60min_1976.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1976&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1977,nsrdb_mts1_45_-119_60min_1977.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1977&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1978,nsrdb_mts1_45_-119_60min_1978.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1978&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1979,nsrdb_mts1_45_-119_60min_1979.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1979&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1980,nsrdb_mts1_45_-119_60min_1980.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1980&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1981,nsrdb_mts1_45_-119_60min_1981.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1981&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1982,nsrdb_mts1_45_-119_60min_1982.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1982&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1983,nsrdb_mts1_45_-119_60min_1983.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1983&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1984,nsrdb_mts1_45_-119_60min_1984.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1984&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1985,nsrdb_mts1_45_-119_60min_1985.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1985&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1986,nsrdb_mts1_45_-119_60min_1986.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1986&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1987,nsrdb_mts1_45_-119_60min_1987.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1987&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1988,nsrdb_mts1_45_-119_60min_1988.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1988&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1989,nsrdb_mts1_45_-119_60min_1989.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1989&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
mts1,60,1990,nsrdb_mts1_45_-119_60min_1990.csv,http://developer.nrel.gov/api/solar/nsrdb_6190_download.csv?names=1990&wkt=POINT%28-119+45%29&interval=60&api_key=SAMAPIKEY&email=
